Member_number,Date,productId,items,productName,price,Category,TotalPrice,Month,Weekday
1681,2014-04-20,11,1,butter,3.2,Dairy,3.2,4,Sunday
4097,2014-07-14,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,7,Monday
3878,2014-04-19,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,4,Saturday
4983,2014-06-21,22,2,root vegetables,1.8,Fresh Food,3.6,6,Saturday
3100,2014-08-11,70,1,margarine,3.5,Pantry Staples,3.5,8,Monday
1680,2014-12-10,15,3,specialty bar,5.2,Bakery & Sweets,15.600000000000001,12,Wednesday
2041,2014-09-10,51,2,dessert,1.15,Bakery & Sweets,2.3,9,Wednesday
3006,2014-01-06,115,2,waffles,2.5,Bakery & Sweets,5.0,1,Monday
1445,2014-01-23,3,1,pip fruit,3.0,Fresh Food,3.0,1,Thursday
2920,2014-12-03,25,3,canned beer,1.1,Beverages,3.3000000000000003,12,Wednesday
3495,2014-10-22,69,1,domestic eggs,1.25,Fresh Food,1.25,10,Wednesday
4401,2014-10-09,17,1,bottled water,0.5,Beverages,0.5,10,Thursday
1219,2014-07-03,32,1,red/blush wine,12.2,Beverages,12.2,7,Thursday
4331,2014-05-25,27,3,coffee,8.5,Beverages,25.5,5,Sunday
2881,2014-06-01,16,2,butter milk,6.1,Dairy,12.2,6,Sunday
2475,2014-01-02,131,1,roll products,8.6,Specialty & Seasonal,8.6,1,Thursday
1171,2014-09-04,20,1,brown bread,0.8,Bakery & Sweets,0.8,9,Thursday
2137,2014-01-19,64,3,UHT-milk,2.1,Dairy,6.300000000000001,1,Sunday
1180,2014-02-02,33,1,frozen potato products,3.0,Frozen & Processed Food,3.0,2,Sunday
2679,2014-11-14,18,2,yogurt,2.2,Dairy,4.4,11,Friday
2025,2014-09-04,104,1,cat food,11.2,Pet Care,11.2,9,Thursday
2394,2014-05-20,25,2,canned beer,1.1,Beverages,2.2,5,Tuesday
1472,2014-11-05,18,1,yogurt,2.2,Dairy,2.2,11,Wednesday
2197,2014-07-06,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,7,Sunday
4824,2014-06-19,147,1,cream,5.2,Dairy,5.2,6,Thursday
2322,2014-01-19,121,2,sweet spreads,5.4,Bakery & Sweets,10.8,1,Sunday
4639,2014-11-22,16,1,butter milk,6.1,Dairy,6.1,11,Saturday
3544,2014-07-13,88,1,house keeping products,8.5,Household & Hygiene,8.5,7,Sunday
1256,2014-06-17,160,1,tea,8.7,Beverages,8.7,6,Tuesday
2456,2014-03-15,24,2,pastry,3.1,Bakery & Sweets,6.2,3,Saturday
3728,2014-10-28,74,1,whipped/sour cream,5.5,Dairy,5.5,10,Tuesday
2619,2014-01-12,71,3,shopping bags,5.12,Household & Hygiene,15.36,1,Sunday
1010,2014-04-10,132,2,kitchen towels,4.83,Household & Hygiene,9.66,4,Thursday
4264,2014-02-18,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,2,Tuesday
2576,2014-07-10,114,1,napkins,21.8,Household & Hygiene,21.8,7,Thursday
3718,2014-03-30,138,2,candles,2.7,Household & Hygiene,5.4,3,Sunday
1950,2014-10-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,10,Saturday
4520,2014-03-01,123,1,mustard,5.2,Pantry Staples,5.2,3,Saturday
1353,2014-12-22,74,3,whipped/sour cream,5.5,Dairy,16.5,12,Monday
4194,2014-11-19,24,2,pastry,3.1,Bakery & Sweets,6.2,11,Wednesday
3095,2014-11-26,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,11,Wednesday
1130,2014-11-01,70,2,margarine,3.5,Pantry Staples,7.0,11,Saturday
4796,2014-01-08,45,2,curd,9.8,Dairy,19.6,1,Wednesday
2710,2014-12-18,38,2,soda,0.8,Beverages,1.6,12,Thursday
3548,2014-12-03,4,1,other vegetables,0.8,Fresh Food,0.8,12,Wednesday
3558,2014-11-09,101,2,canned fish,2.1,Frozen & Processed Food,4.2,11,Sunday
4474,2014-04-02,16,3,butter milk,6.1,Dairy,18.299999999999997,4,Wednesday
3878,2014-11-27,33,2,frozen potato products,3.0,Frozen & Processed Food,6.0,11,Thursday
1221,2014-11-15,35,1,sugar,1.2,Bakery & Sweets,1.2,11,Saturday
1009,2014-01-24,101,1,canned fish,2.1,Frozen & Processed Food,2.1,1,Friday
1169,2014-06-05,114,3,napkins,21.8,Household & Hygiene,65.4,6,Thursday
3959,2014-12-03,43,2,sparkling wine,12.5,Beverages,25.0,12,Wednesday
2355,2014-12-29,2,3,whole milk,1.8,Dairy,5.4,12,Monday
2845,2014-11-26,76,3,sliced cheese,4.2,Dairy,12.600000000000001,11,Wednesday
2320,2014-03-15,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,3,Saturday
4169,2014-03-30,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,3,Sunday
4800,2014-03-14,38,2,soda,0.8,Beverages,1.6,3,Friday
3972,2014-10-09,38,1,soda,0.8,Beverages,0.8,10,Thursday
4322,2014-07-25,28,1,misc. beverages,1.2,Beverages,1.2,7,Friday
3459,2014-12-04,83,2,white bread,0.3,Bakery & Sweets,0.6,12,Thursday
2654,2014-04-07,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,4,Monday
3113,2014-10-11,38,2,soda,0.8,Beverages,1.6,10,Saturday
1456,2014-05-26,74,3,whipped/sour cream,5.5,Dairy,16.5,5,Monday
3947,2014-12-05,151,3,cocoa drinks,2.1,Beverages,6.300000000000001,12,Friday
2230,2014-11-14,41,2,processed cheese,6.4,Dairy,12.8,11,Friday
4133,2014-08-04,56,2,white wine,14.2,Beverages,28.4,8,Monday
1761,2014-04-05,71,3,shopping bags,5.12,Household & Hygiene,15.36,4,Saturday
2958,2014-03-11,38,3,soda,0.8,Beverages,2.4000000000000004,3,Tuesday
4923,2014-04-03,94,3,potato products,2.8,Frozen & Processed Food,8.399999999999999,4,Thursday
4412,2014-03-11,22,3,root vegetables,1.8,Fresh Food,5.4,3,Tuesday
3368,2014-11-19,56,2,white wine,14.2,Beverages,28.4,11,Wednesday
1307,2014-10-03,24,1,pastry,3.1,Bakery & Sweets,3.1,10,Friday
4793,2014-11-25,17,1,bottled water,0.5,Beverages,0.5,11,Tuesday
1080,2014-11-02,25,3,canned beer,1.1,Beverages,3.3000000000000003,11,Sunday
4693,2014-06-04,50,1,bottled beer,1.8,Beverages,1.8,6,Wednesday
4167,2014-08-28,39,1,detergent,5.5,Household & Hygiene,5.5,8,Thursday
3474,2014-01-31,12,1,fruit/vegetable juice,2.1,Beverages,2.1,1,Friday
3945,2014-10-15,70,1,margarine,3.5,Pantry Staples,3.5,10,Wednesday
3499,2014-10-14,59,1,hard cheese,4.5,Dairy,4.5,10,Tuesday
1753,2014-06-05,60,1,cream cheese,6.3,Dairy,6.3,6,Thursday
2524,2014-03-31,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,3,Monday
1105,2014-06-14,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,6,Saturday
2581,2014-05-26,17,3,bottled water,0.5,Beverages,1.5,5,Monday
3793,2014-12-10,109,2,canned fruit,4.96,Frozen & Processed Food,9.92,12,Wednesday
1690,2014-05-30,20,1,brown bread,0.8,Bakery & Sweets,0.8,5,Friday
3496,2014-12-20,70,1,margarine,3.5,Pantry Staples,3.5,12,Saturday
4526,2014-09-27,35,2,sugar,1.2,Bakery & Sweets,2.4,9,Saturday
4129,2014-04-02,115,1,waffles,2.5,Bakery & Sweets,2.5,4,Wednesday
1761,2014-10-29,163,3,pudding powder,4.9,Snacks,14.700000000000001,10,Wednesday
3498,2014-08-16,27,3,coffee,8.5,Beverages,25.5,8,Saturday
2656,2014-03-31,70,2,margarine,3.5,Pantry Staples,7.0,3,Monday
4262,2014-03-03,69,3,domestic eggs,1.25,Fresh Food,3.75,3,Monday
3289,2014-01-24,4,2,other vegetables,0.8,Fresh Food,1.6,1,Friday
1679,2014-10-23,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,10,Thursday
2594,2014-01-06,128,1,soft cheese,7.2,Dairy,7.2,1,Monday
4538,2014-06-18,27,3,coffee,8.5,Beverages,25.5,6,Wednesday
4941,2014-10-25,83,2,white bread,0.3,Bakery & Sweets,0.6,10,Saturday
4564,2014-07-06,71,1,shopping bags,5.12,Household & Hygiene,5.12,7,Sunday
4290,2014-09-04,58,2,ice cream,1.8,Frozen & Processed Food,3.6,9,Thursday
2202,2014-01-02,27,1,coffee,8.5,Beverages,8.5,1,Thursday
2343,2014-08-19,138,1,candles,2.7,Household & Hygiene,2.7,8,Tuesday
2209,2014-08-25,114,3,napkins,21.8,Household & Hygiene,65.4,8,Monday
1404,2014-10-02,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,10,Thursday
3914,2014-11-12,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,11,Wednesday
4065,2014-05-06,50,3,bottled beer,1.8,Beverages,5.4,5,Tuesday
4220,2014-08-04,76,3,sliced cheese,4.2,Dairy,12.600000000000001,8,Monday
1074,2014-05-08,73,2,oil,3.4,Pantry Staples,6.8,5,Thursday
2434,2014-12-09,39,3,detergent,5.5,Household & Hygiene,16.5,12,Tuesday
2633,2014-07-28,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,7,Monday
1143,2014-11-18,73,3,oil,3.4,Pantry Staples,10.2,11,Tuesday
3767,2014-06-22,121,1,sweet spreads,5.4,Bakery & Sweets,5.4,6,Sunday
2661,2014-08-28,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,8,Thursday
2093,2014-12-24,74,2,whipped/sour cream,5.5,Dairy,11.0,12,Wednesday
2696,2014-11-23,136,1,dishes,6.8,Specialty & Seasonal,6.8,11,Sunday
2927,2014-01-13,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,1,Monday
4003,2014-12-21,71,2,shopping bags,5.12,Household & Hygiene,10.24,12,Sunday
3451,2014-01-08,38,1,soda,0.8,Beverages,0.8,1,Wednesday
1750,2014-06-16,71,2,shopping bags,5.12,Household & Hygiene,10.24,6,Monday
1085,2014-05-25,18,1,yogurt,2.2,Dairy,2.2,5,Sunday
2034,2014-06-28,71,3,shopping bags,5.12,Household & Hygiene,15.36,6,Saturday
4676,2014-02-21,70,2,margarine,3.5,Pantry Staples,7.0,2,Friday
4132,2014-12-02,81,2,Instant food products,0.6,Frozen & Processed Food,1.2,12,Tuesday
2822,2014-06-16,71,1,shopping bags,5.12,Household & Hygiene,5.12,6,Monday
3645,2014-05-31,14,2,chocolate,11.5,Bakery & Sweets,23.0,5,Saturday
1446,2014-03-26,46,1,pasta,3.1,Pantry Staples,3.1,3,Wednesday
2222,2014-02-22,85,2,cling film/bags,2.2,Household & Hygiene,4.4,2,Saturday
4426,2014-08-04,73,2,oil,3.4,Pantry Staples,6.8,8,Monday
1854,2014-09-30,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,9,Tuesday
4645,2014-02-05,73,1,oil,3.4,Pantry Staples,3.4,2,Wednesday
2674,2014-09-03,38,3,soda,0.8,Beverages,2.4000000000000004,9,Wednesday
1369,2014-12-01,35,2,sugar,1.2,Bakery & Sweets,2.4,12,Monday
4325,2014-07-19,14,1,chocolate,11.5,Bakery & Sweets,11.5,7,Saturday
4335,2014-06-28,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,6,Saturday
2642,2014-01-09,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,1,Thursday
1318,2014-02-15,123,3,mustard,5.2,Pantry Staples,15.600000000000001,2,Saturday
1062,2014-05-08,83,2,white bread,0.3,Bakery & Sweets,0.6,5,Thursday
4131,2014-03-20,114,2,napkins,21.8,Household & Hygiene,43.6,3,Thursday
3793,2014-11-13,12,1,fruit/vegetable juice,2.1,Beverages,2.1,11,Thursday
2618,2014-09-06,38,1,soda,0.8,Beverages,0.8,9,Saturday
4090,2014-06-03,15,1,specialty bar,5.2,Bakery & Sweets,5.2,6,Tuesday
1480,2014-05-05,71,2,shopping bags,5.12,Household & Hygiene,10.24,5,Monday
4078,2014-06-21,38,3,soda,0.8,Beverages,2.4000000000000004,6,Saturday
2817,2014-06-19,17,1,bottled water,0.5,Beverages,0.5,6,Thursday
1999,2014-04-02,20,1,brown bread,0.8,Bakery & Sweets,0.8,4,Wednesday
2490,2014-03-27,71,1,shopping bags,5.12,Household & Hygiene,5.12,3,Thursday
1991,2014-12-23,50,1,bottled beer,1.8,Beverages,1.8,12,Tuesday
4156,2014-04-03,96,2,hygiene articles,7.5,Household & Hygiene,15.0,4,Thursday
1215,2014-04-28,116,3,sauces,2.45,Pantry Staples,7.3500000000000005,4,Monday
1612,2014-11-26,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,11,Wednesday
3495,2014-02-18,12,2,fruit/vegetable juice,2.1,Beverages,4.2,2,Tuesday
3749,2014-04-29,25,2,canned beer,1.1,Beverages,2.2,4,Tuesday
1514,2014-02-26,17,1,bottled water,0.5,Beverages,0.5,2,Wednesday
2892,2014-11-20,38,3,soda,0.8,Beverages,2.4000000000000004,11,Thursday
4562,2014-05-26,84,2,female sanitary products,2.5,Personal Care,5.0,5,Monday
2568,2014-11-21,59,2,hard cheese,4.5,Dairy,9.0,11,Friday
2750,2014-01-11,115,2,waffles,2.5,Bakery & Sweets,5.0,1,Saturday
4348,2014-02-11,80,1,salty snack,0.5,Snacks,0.5,2,Tuesday
4241,2014-09-22,47,1,popcorn,2.4,Bakery & Sweets,2.4,9,Monday
2707,2014-10-30,70,2,margarine,3.5,Pantry Staples,7.0,10,Thursday
4441,2014-02-15,11,1,butter,3.2,Dairy,3.2,2,Saturday
1646,2014-07-21,71,3,shopping bags,5.12,Household & Hygiene,15.36,7,Monday
4427,2014-12-08,38,1,soda,0.8,Beverages,0.8,12,Monday
3764,2014-05-26,35,2,sugar,1.2,Bakery & Sweets,2.4,5,Monday
4680,2014-01-23,56,3,white wine,14.2,Beverages,42.599999999999994,1,Thursday
2155,2014-08-17,138,1,candles,2.7,Household & Hygiene,2.7,8,Sunday
4510,2014-11-01,2,2,whole milk,1.8,Dairy,3.6,11,Saturday
3400,2014-07-10,17,3,bottled water,0.5,Beverages,1.5,7,Thursday
3975,2014-04-29,38,3,soda,0.8,Beverages,2.4000000000000004,4,Tuesday
3775,2014-11-10,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,11,Monday
4893,2014-02-10,76,1,sliced cheese,4.2,Dairy,4.2,2,Monday
1870,2014-12-07,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,12,Sunday
1384,2014-02-22,38,1,soda,0.8,Beverages,0.8,2,Saturday
4357,2014-09-07,2,2,whole milk,1.8,Dairy,3.6,9,Sunday
2035,2014-07-01,159,1,rice,11.1,Pantry Staples,11.1,7,Tuesday
1715,2014-12-08,70,1,margarine,3.5,Pantry Staples,3.5,12,Monday
4557,2014-07-14,114,2,napkins,21.8,Household & Hygiene,43.6,7,Monday
4235,2014-09-18,38,1,soda,0.8,Beverages,0.8,9,Thursday
4041,2014-04-25,101,1,canned fish,2.1,Frozen & Processed Food,2.1,4,Friday
3937,2014-10-08,64,2,UHT-milk,2.1,Dairy,4.2,10,Wednesday
4577,2014-06-22,114,3,napkins,21.8,Household & Hygiene,65.4,6,Sunday
1561,2014-04-02,83,2,white bread,0.3,Bakery & Sweets,0.6,4,Wednesday
4720,2014-01-10,14,3,chocolate,11.5,Bakery & Sweets,34.5,1,Friday
1863,2014-06-01,142,1,seasonal products,5.4,Specialty & Seasonal,5.4,6,Sunday
3862,2014-03-24,97,2,artif. sweetener,2.1,Pantry Staples,4.2,3,Monday
1838,2014-08-05,25,3,canned beer,1.1,Beverages,3.3000000000000003,8,Tuesday
4694,2014-03-21,44,1,newspapers,3.2,Specialty & Seasonal,3.2,3,Friday
3468,2014-01-21,11,1,butter,3.2,Dairy,3.2,1,Tuesday
4872,2014-10-24,71,1,shopping bags,5.12,Household & Hygiene,5.12,10,Friday
4626,2014-03-23,25,3,canned beer,1.1,Beverages,3.3000000000000003,3,Sunday
2278,2014-11-10,38,3,soda,0.8,Beverages,2.4000000000000004,11,Monday
4758,2014-11-15,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,11,Saturday
3003,2014-05-08,2,1,whole milk,1.8,Dairy,1.8,5,Thursday
4683,2014-09-26,31,3,curd cheese,9.2,Dairy,27.599999999999998,9,Friday
1229,2014-07-26,123,2,mustard,5.2,Pantry Staples,10.4,7,Saturday
2927,2014-12-11,156,3,jam,5.22,Bakery & Sweets,15.66,12,Thursday
3341,2014-10-06,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,10,Monday
2215,2014-02-02,45,1,curd,9.8,Dairy,9.8,2,Sunday
1711,2014-05-09,44,2,newspapers,3.2,Specialty & Seasonal,6.4,5,Friday
3491,2014-06-21,39,2,detergent,5.5,Household & Hygiene,11.0,6,Saturday
3505,2014-03-18,135,2,meat spreads,7.8,Fresh Food,15.6,3,Tuesday
4669,2014-03-14,2,3,whole milk,1.8,Dairy,5.4,3,Friday
2557,2014-01-29,17,1,bottled water,0.5,Beverages,0.5,1,Wednesday
4283,2014-04-04,65,3,candy,3.6,Bakery & Sweets,10.8,4,Friday
4679,2014-09-18,74,1,whipped/sour cream,5.5,Dairy,5.5,9,Thursday
2651,2014-01-08,136,2,dishes,6.8,Specialty & Seasonal,13.6,1,Wednesday
4071,2014-06-26,71,3,shopping bags,5.12,Household & Hygiene,15.36,6,Thursday
2587,2014-12-11,12,1,fruit/vegetable juice,2.1,Beverages,2.1,12,Thursday
4091,2014-06-30,135,3,meat spreads,7.8,Fresh Food,23.4,6,Monday
3002,2014-12-12,96,1,hygiene articles,7.5,Household & Hygiene,7.5,12,Friday
2035,2014-08-10,83,2,white bread,0.3,Bakery & Sweets,0.6,8,Sunday
2772,2014-08-05,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,8,Tuesday
3431,2014-07-31,101,2,canned fish,2.1,Frozen & Processed Food,4.2,7,Thursday
2166,2014-07-14,101,3,canned fish,2.1,Frozen & Processed Food,6.300000000000001,7,Monday
4688,2014-07-07,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,7,Monday
1585,2014-10-16,12,1,fruit/vegetable juice,2.1,Beverages,2.1,10,Thursday
1308,2014-08-21,56,1,white wine,14.2,Beverages,14.2,8,Thursday
4190,2014-09-30,69,1,domestic eggs,1.25,Fresh Food,1.25,9,Tuesday
3611,2014-09-21,154,2,cake bar,2.4,Bakery & Sweets,4.8,9,Sunday
3933,2014-12-02,59,2,hard cheese,4.5,Dairy,9.0,12,Tuesday
3877,2014-02-06,38,3,soda,0.8,Beverages,2.4000000000000004,2,Thursday
4787,2014-08-27,12,1,fruit/vegetable juice,2.1,Beverages,2.1,8,Wednesday
2063,2014-06-02,111,2,brandy,15.8,Beverages,31.6,6,Monday
1940,2014-02-09,18,3,yogurt,2.2,Dairy,6.6000000000000005,2,Sunday
2993,2014-08-16,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,8,Saturday
2316,2014-02-18,71,3,shopping bags,5.12,Household & Hygiene,15.36,2,Tuesday
2175,2014-08-16,137,1,male cosmetics,10.6,Personal Care,10.6,8,Saturday
4445,2014-05-23,158,3,flower (seeds),6.8,Household & Hygiene,20.4,5,Friday
3812,2014-04-04,134,3,cereals,4.5,Snacks,13.5,4,Friday
4577,2014-05-29,36,1,frozen meals,9.7,Frozen & Processed Food,9.7,5,Thursday
3248,2014-08-13,4,1,other vegetables,0.8,Fresh Food,0.8,8,Wednesday
4821,2014-12-12,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,12,Friday
2835,2014-01-28,69,2,domestic eggs,1.25,Fresh Food,2.5,1,Tuesday
1998,2014-02-10,138,1,candles,2.7,Household & Hygiene,2.7,2,Monday
3080,2014-02-15,18,3,yogurt,2.2,Dairy,6.6000000000000005,2,Saturday
3864,2014-12-26,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,12,Friday
1410,2014-07-06,132,1,kitchen towels,4.83,Household & Hygiene,4.83,7,Sunday
4037,2014-12-26,58,2,ice cream,1.8,Frozen & Processed Food,3.6,12,Friday
1696,2014-06-17,60,1,cream cheese,6.3,Dairy,6.3,6,Tuesday
3678,2014-07-07,46,3,pasta,3.1,Pantry Staples,9.3,7,Monday
2644,2014-05-05,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,5,Monday
1786,2014-04-23,15,1,specialty bar,5.2,Bakery & Sweets,5.2,4,Wednesday
2357,2014-11-27,12,1,fruit/vegetable juice,2.1,Beverages,2.1,11,Thursday
4478,2014-06-20,131,2,roll products,8.6,Specialty & Seasonal,17.2,6,Friday
4294,2014-12-17,16,2,butter milk,6.1,Dairy,12.2,12,Wednesday
1908,2014-01-23,116,2,sauces,2.45,Pantry Staples,4.9,1,Thursday
4800,2014-03-11,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,3,Tuesday
4265,2014-03-08,17,2,bottled water,0.5,Beverages,1.0,3,Saturday
4735,2014-05-23,76,3,sliced cheese,4.2,Dairy,12.600000000000001,5,Friday
1290,2014-02-18,159,2,rice,11.1,Pantry Staples,22.2,2,Tuesday
3633,2014-06-13,38,3,soda,0.8,Beverages,2.4000000000000004,6,Friday
4992,2014-02-24,70,1,margarine,3.5,Pantry Staples,3.5,2,Monday
1069,2014-12-18,72,3,salt,0.7,Pantry Staples,2.0999999999999996,12,Thursday
1563,2014-04-27,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,4,Sunday
4146,2014-04-11,22,3,root vegetables,1.8,Fresh Food,5.4,4,Friday
4745,2014-08-20,128,3,soft cheese,7.2,Dairy,21.6,8,Wednesday
2138,2014-04-01,142,1,seasonal products,5.4,Specialty & Seasonal,5.4,4,Tuesday
3207,2014-04-24,18,3,yogurt,2.2,Dairy,6.6000000000000005,4,Thursday
2672,2014-05-22,38,3,soda,0.8,Beverages,2.4000000000000004,5,Thursday
1087,2014-06-19,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,6,Thursday
2259,2014-06-01,41,1,processed cheese,6.4,Dairy,6.4,6,Sunday
2597,2014-02-04,12,1,fruit/vegetable juice,2.1,Beverages,2.1,2,Tuesday
2713,2014-09-28,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,9,Sunday
3389,2014-06-30,14,2,chocolate,11.5,Bakery & Sweets,23.0,6,Monday
4853,2014-07-23,14,1,chocolate,11.5,Bakery & Sweets,11.5,7,Wednesday
4788,2014-07-28,2,1,whole milk,1.8,Dairy,1.8,7,Monday
2957,2014-02-26,12,1,fruit/vegetable juice,2.1,Beverages,2.1,2,Wednesday
4134,2014-09-30,2,2,whole milk,1.8,Dairy,3.6,9,Tuesday
3773,2014-09-11,95,2,frozen fish,5.8,Frozen & Processed Food,11.6,9,Thursday
4309,2014-04-13,115,3,waffles,2.5,Bakery & Sweets,7.5,4,Sunday
4959,2014-10-18,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,10,Saturday
1895,2014-02-13,122,3,soups,4.5,Frozen & Processed Food,13.5,2,Thursday
1824,2014-03-28,14,3,chocolate,11.5,Bakery & Sweets,34.5,3,Friday
4504,2014-03-02,142,2,seasonal products,5.4,Specialty & Seasonal,10.8,3,Sunday
4109,2014-04-23,70,2,margarine,3.5,Pantry Staples,7.0,4,Wednesday
3549,2014-03-14,18,2,yogurt,2.2,Dairy,4.4,3,Friday
1293,2014-08-16,25,2,canned beer,1.1,Beverages,2.2,8,Saturday
2006,2014-10-26,6,1,pot plants,3.5,Household & Hygiene,3.5,10,Sunday
2918,2014-05-27,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,5,Tuesday
4250,2014-10-25,71,3,shopping bags,5.12,Household & Hygiene,15.36,10,Saturday
1146,2014-01-30,45,3,curd,9.8,Dairy,29.400000000000002,1,Thursday
1173,2014-08-07,15,1,specialty bar,5.2,Bakery & Sweets,5.2,8,Thursday
4324,2014-10-29,16,1,butter milk,6.1,Dairy,6.1,10,Wednesday
3397,2014-10-28,74,2,whipped/sour cream,5.5,Dairy,11.0,10,Tuesday
4990,2014-04-15,60,1,cream cheese,6.3,Dairy,6.3,4,Tuesday
2548,2014-05-28,115,2,waffles,2.5,Bakery & Sweets,5.0,5,Wednesday
4433,2014-10-31,17,2,bottled water,0.5,Beverages,1.0,10,Friday
2912,2014-11-08,44,1,newspapers,3.2,Specialty & Seasonal,3.2,11,Saturday
3661,2014-03-04,24,1,pastry,3.1,Bakery & Sweets,3.1,3,Tuesday
3402,2014-01-08,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,1,Wednesday
4650,2014-05-28,24,1,pastry,3.1,Bakery & Sweets,3.1,5,Wednesday
4890,2014-11-08,12,1,fruit/vegetable juice,2.1,Beverages,2.1,11,Saturday
1748,2014-08-14,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,8,Thursday
4606,2014-05-30,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,5,Friday
3079,2014-04-13,123,2,mustard,5.2,Pantry Staples,10.4,4,Sunday
3903,2014-04-07,78,3,baking powder,1.8,Pantry Staples,5.4,4,Monday
4221,2014-05-04,77,1,dish cleaner,2.5,Household & Hygiene,2.5,5,Sunday
1066,2014-06-12,73,1,oil,3.4,Pantry Staples,3.4,6,Thursday
4762,2014-03-28,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,3,Friday
4955,2014-12-10,41,2,processed cheese,6.4,Dairy,12.8,12,Wednesday
1416,2014-08-15,60,3,cream cheese,6.3,Dairy,18.9,8,Friday
4761,2014-05-23,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,5,Friday
3956,2014-08-07,70,2,margarine,3.5,Pantry Staples,7.0,8,Thursday
4125,2014-09-21,24,3,pastry,3.1,Bakery & Sweets,9.3,9,Sunday
3470,2014-11-22,158,2,flower (seeds),6.8,Household & Hygiene,13.6,11,Saturday
1899,2014-12-09,51,2,dessert,1.15,Bakery & Sweets,2.3,12,Tuesday
2241,2014-01-22,11,3,butter,3.2,Dairy,9.600000000000001,1,Wednesday
2449,2014-08-07,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,8,Thursday
3618,2014-07-22,20,2,brown bread,0.8,Bakery & Sweets,1.6,7,Tuesday
1510,2014-12-24,69,3,domestic eggs,1.25,Fresh Food,3.75,12,Wednesday
2804,2014-03-21,12,2,fruit/vegetable juice,2.1,Beverages,4.2,3,Friday
3769,2014-02-16,62,3,pickled vegetables,2.7,Fresh Food,8.100000000000001,2,Sunday
4435,2014-12-06,80,3,salty snack,0.5,Snacks,1.5,12,Saturday
1641,2014-08-11,50,3,bottled beer,1.8,Beverages,5.4,8,Monday
1798,2014-12-15,24,3,pastry,3.1,Bakery & Sweets,9.3,12,Monday
4623,2014-01-09,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,1,Thursday
2496,2014-06-24,38,1,soda,0.8,Beverages,0.8,6,Tuesday
4112,2014-10-14,74,1,whipped/sour cream,5.5,Dairy,5.5,10,Tuesday
1617,2014-02-07,116,3,sauces,2.45,Pantry Staples,7.3500000000000005,2,Friday
2849,2014-08-28,17,3,bottled water,0.5,Beverages,1.5,8,Thursday
2426,2014-08-19,17,3,bottled water,0.5,Beverages,1.5,8,Tuesday
1895,2014-11-23,128,2,soft cheese,7.2,Dairy,14.4,11,Sunday
2118,2014-01-16,16,1,butter milk,6.1,Dairy,6.1,1,Thursday
4590,2014-08-19,65,2,candy,3.6,Bakery & Sweets,7.2,8,Tuesday
1851,2014-08-11,34,1,flour,2.1,Pantry Staples,2.1,8,Monday
1186,2014-04-17,38,1,soda,0.8,Beverages,0.8,4,Thursday
2656,2014-10-19,6,3,pot plants,3.5,Household & Hygiene,10.5,10,Sunday
